"id","ExtraCol17","ExtraCol18","ExtraCol19","ExtraCol20","ExtraCol21","ExtraCol22","ExtraCol23","ExtraCol24","ExtraCol25","ExtraCol26","ExtraCol27","ExtraCol28","ExtraCol29","ExtraCol30","ExtraCol31","ExtraCol32","ExtraCol33","ExtraCol34","ExtraCol35","ExtraCol36","ExtraCol37","storage_class","region","access_tier","other_details","event_date","login_time","logout_time","last_activity_ts","Headline_cnn","Description_cnn","Title_sc","Speaker (Party)(or nominated by)_sc","Speaker and title_sc","Statements_sc","DR1","DR2","DR3","DR4","DR5","DR6","DR7","DR8"
35,"a","high",283,"X","low",291,"Z","low",141,"Z","low",111,"","high",229,"X","high",NA,"Z","high",331,"COLDLINE","north_america","RARE_ACCESS","{""sku_id"":""D265-FB5C-710A"",""description"":""coldline storage toronto dual-region"",""original_region"":""northamerica-northeast2""}","18-11-2024","18:21:00","18:42:00","18-11-2024 18:37","India IPOs: 2021 was a dramatic year for tech. The hype won't go away in 2022 - CNN","It was a year of IPOs for India, with over $15 billion raised. It saw unicorns approach public markets for the first time, with IPOs from Zomato & Nykaa. It also saw one of the biggest debut day flops in history, with Paytm receiving a big thumbs down on listing day.","Senator","R","Senator John Cornyn (TX)","Senator CORNYN. Mr. Chairman, regular order is called for.",-1.04169720542035,-0.381248210576356,2.10692734521425,-0.534788007215055,0.281489488656334,-0.452393526314136,1.14148783151256,0.765848146659124
36,"a","low",2,"Y","high",173,"Y","medium",263,"Y","high",484,"X","",151,"Y","",62,"X","medium",266,"ARCHIVE","asia","ARCHIVE","{""sku_id"":""0CE5-412C-060A"",""description"":""archive storage doha"",""original_region"":""me-central1""}","28-06-2024","17:54:00","21:49:00","28-06-2024 21:45","Key supply of diamonds caught up in Russia sanctions - CNN","Far-reaching global sanctions against Russia for its invasion of Ukraine are affecting the global supply of a precious commodity --  the diamonds used in jewelry. ","Senator","D","Senator Richard Blumenthal (D-CT)","Senator BLUMENTHAL [continuing]. Which turns this hearing into a charade and a mockery of our norms.",-0.82588902723398,-1.27556576157854,-1.4631816117844,-0.153827746338064,0.677476912610348,-0.77710037463751,-2.23193169753158,0.563674178638607
37,"a","low",310,"Z","high",352,"X","low",288,"X","high",255,"X","low",445,"Z","low",154,"Z","low",93,"COLDLINE","asia","RARE_ACCESS","{""sku_id"":""0D26-8387-B0F6"",""description"":""coldline storage jakarta"",""original_region"":""asia-southeast2""}","16-08-2024","20:42:00","20:57:00","16-08-2024 20:51","Ukraine halts half of world's neon output for chips, clouding outlook - CNN","Ukraine's two leading suppliers of neon, which produce about half the world's supply of the key ingredient for making chips, have halted their operations as Moscow has sharpened its attack on the country, threatening to raise prices and aggravate the semiconductor shortage.","Chairman","R","Senator Chuck Grassley (IA)","Chairman GRASSLEY. WellÑÑ",1.39859791308527,0.729147348331857,-0.445851633730039,-0.0671041246865626,1.07409730663763,0.811691363174266,-1.06633313104108,1.53554376640329
38,"b","medium",122,"Z","medium",374,"Z","high",269,"Y","high",NA,"X","high",210,"Z","medium",340,"Z","medium",144,"STANDARD","north_america","FREQUENT_ACCESS","{""sku_id"":""C019-C3D4-B615"",""description"":""autoclass standard storage us multi-region"",""original_region"":""us""}","15-04-2024","17:44:00","20:58:00","15-04-2024 20:57","Soaring nickel prices could be the next major headache for automakers - CNN","Nickel prices have soared to all-time highs in the wake of Russia's invasion of Ukraine, threatening the global transition to electric vehicles. ","Senator","D","Senator Richard Blumenthal (D-CT)","Senator BLUMENTHAL. And, Mr. Chairman, I, therefore, move to adjourn this hearing.",2.3489519594936,-0.461072782296073,0.265468817145998,-0.315241320998213,-1.12333630894322,-0.582052409194331,0.225319640933131,-1.02789413303831
39,"a","medium",267,"X","low",125,"Y","low",27,"X","low",341,"Z","",393,"X","low",453,"Y","low",390,"STANDARD","north_america","FREQUENT_ACCESS","{""sku_id"":""E5F0-6A5D-7BAD"",""description"":""standard storage us regional"",""original_region"":""us-east1""}","21-01-2024","08:37:00","10:27:00","21-01-2024 10:19","Wheat futures are soaring, and food prices could be next - CNN","Russia's attack on Ukraine is causing wheat prices to spike, exacerbating already high food prices. ","Chairman","R","Senator Chuck Grassley (IA)","Chairman GRASSLEY. Okay. [Disturbance in the hearing room.]",-1.11166487595667,-1.62354587903791,1.33039552250511,0.757381512432602,0.27634674236309,-0.00875101719403793,-0.307603032275413,-0.888766011990721
40,"b","medium",328,"Z","high",429,"Y","high",411,"X","medium",295,"Y","medium",311,"X","low",475,"X","low",386,"ARCHIVE","oceania","ARCHIVE","{""sku_id"":""36A3-CA43-0958"",""description"":""archive storage melbourne"",""original_region"":""australia-southeast2""}","18-03-2024","20:32:00","20:48:00","18-03-2024 20:46","War has brought the world to the brink of a food crisis - CNN","Svein Tore Holsether says the world is careening toward a food crisis that could affect millions of people.","Senator","D","Senator Richard Blumenthal (D-CT)","Senator BLUMENTHAL. Mr. Chairman, I ask for a roll call vote on my motion to adjourn.",1.80713158582788,0.695414097317239,-0.671711649755304,1.70204926137103,-0.0443952099583129,0.265531215926519,0.308584163675987,-1.17820142562385
41,"b","low",13,"Y","low",145,"X","medium",170,"Z","low",196,"X","low",477,"Y","low",191,"Z","high",434,"STANDARD","south_america","FREQUENT_ACCESS","{""sku_id"":""9C0F-565A-3F33"",""description"":""durable reduced availability storage santiago"",""original_region"":""southamerica-west1""}","20-02-2024","09:42:00","11:55:00","20-02-2024 11:50","These apps are trying to put car dealers out of business - CNN","A Finnish startup has developed a mobile app, Whim, to fix urban congestion and reduce pollution. ","Chairman","R","Senator Chuck Grassley (IA)","Chairman GRASSLEY. Okay.",-1.61394002582098,-0.247490856860218,-1.45306945603641,-1.82660181361068,0.368222597358238,-0.0964125196969058,-0.822956453644176,0.731453845522508
42,"b","low",219,"Z","medium",491,"X","high",70,"Y","high",198,"X","high",301,"Z","medium",397,"Z","high",263,"STANDARD","asia","FREQUENT_ACCESS","{""sku_id"":""DE63-2323-DAA5"",""description"":""autoclass standard storage delhi dual-region"",""original_region"":""asia-south2""}","16-03-2024","17:22:00","18:32:00","16-03-2024 18:27","Electric robots are mapping the seafloor, Earth's last frontier - CNN","Seatrec and Bedrock Ocean Exploration are two startups taking electric robots to new depths in an attempt to map the ocean floor.","Senator","D","Senator Richard Blumenthal (D-CT)","Senator BLUMENTHAL. Mr. Chairman, I move to adjourn. I ask for a roll call vote.",1.71167174793994,1.68343873087693,-0.241004104305228,-0.194927829547386,-0.414667428845491,0.201167356720786,-1.06833205757963,0.338371743189712
43,"a","high",27,"Y","high",425,"X","low",282,"Z","high",268,"Z","low",492,"X","high",198,"X","medium",136,"NEARLINE","asia","OCCASIONAL_ACCESS","{""sku_id"":""0F2C-F97E-8B45"",""description"":""nearline storage osaka"",""original_region"":""asia-northeast2""}","22-02-2024","08:58:00","12:07:00","22-02-2024 12:05","What rising Covid-19 infections in the UK and Europe could mean for the US - CNN","Two weeks after the United Kingdom dropped its last remaining Covid-19 mitigation measure -- a requirement that people who test positive for the virus isolate for five days -- the country is seeing cases and hospitalizations climb once again.  ","Chairman","R","Senator Chuck Grassley (IA)","Chairman GRASSLEY. We are not in executive session. We will continue as planned.",0.617970610886539,1.11593711315038,0.591298233391363,-1.31368627124517,2.16830925626689,-0.808430240222836,-0.981808164844001,0.0629031102892647
44,"b","high",96,"Y","medium",9,"Z","low",311,"Z","medium",464,"Z","medium",349,"Y","",403,"X","medium",251,"STANDARD","asia","FREQUENT_ACCESS","{""sku_id"":""C8FB-7775-3633"",""description"":""durable reduced availability storage osaka"",""original_region"":""asia-northeast2""}","30-07-2024","08:52:00","10:43:00","30-07-2024 10:33","Here's what could lie ahead for the US in the third year of the pandemic  - CNN","Things seem to be looking up as the US crosses into year three of the Covid-19 pandemic. Vaccines still do a good job of keeping people alive and out of the hospital. There's increasing access to tests and treatments. The numbers of cases, hospitalizations and deaths are heading in the right direction.","Senator","D","Senator Cory Booker (NJ)","Senator BOOKER. Mr. Chairman, may I be recognized, sir? Mr. Chairman, I appeal to the Chair to recognize myself or one of my colleagues.",-0.206324466725508,-1.19972736258921,0.261651247343403,-0.683782444049203,1.09846626296065,-1.37131006168488,0.147137007800576,-1.47256021775855
45,"b","high",105,"Z","medium",199,"X","low",51,"X","low",379,"X","medium",NA,"X","",455,"X","high",NA,"STANDARD","europe","FREQUENT_ACCESS","{""sku_id"":""F917-1411-ED88"",""description"":""autoclass coldline storage warsaw"",""original_region"":""europe-central2""}","11-02-2024","10:16:00","10:47:00","11-02-2024 10:45","A 4th dose of Covid-19 vaccine will be needed, Pfizer's CEO says, but the company is working on a shot to handle all variants - CNN","Pfizer is also hoping to make a vaccine that will protect against all variants. ""If we are able to achieve that, then I think it is very easy to follow and remember so that we can go back to really the way (we) used to live,"" th CEO told CBS on Sunday. 
","Chairman","R","Senator Chuck Grassley (IA)","Chairman GRASSLEY. You are out of order.",0.678576783455592,1.24961824585604,0.0399772261035597,-1.24401444594342,0.20281986735974,-0.416149939212815,-0.733836040919925,-1.64852875293377
46,"b","high",390,"Y","low",194,"Y","low",471,"Z","medium",200,"Y","medium",78,"Y","low",222,"X","high",90,"NEARLINE","asia","OCCASIONAL_ACCESS","{""sku_id"":""2385-5DEA-497F"",""description"":""nearline storage taiwan dual-region"",""original_region"":""asia-east1""}","04-08-2024","10:17:00","13:16:00","04-08-2024 13:09","Dr. Sanjay Gupta: Is America ready to take the next step in its Covid-19 recovery? - CNN","As we reach the second anniversary of the World Health Organization acknowledging Covid-19 as a pandemic on March 11, 2020, we appear to be standing on the edge of the endemic phase of this global health crisis. For many, that's the moment when we hope we can get back to our regular lives.   ","Senator","D","Senator Cory Booker (NJ)","Senator BOOKER. Mr. Chairman, I appeal to be recognized on your sense of decency and integrity. Even the documents you have requested, Mr. Chairman, even the ones that you said, the limited documents you have requested, this Committee has not received. And the documents we have, you, sir, haveÑÑ",-1.8044941328207,-0.0489631820565728,1.12626482924598,0.164369124714245,1.98629543532759,1.08354433909094,0.733875875228115,-0.823495225461828
47,"b","medium",206,"Z","medium",411,"Z","medium",300,"Z","medium",123,"X","",394,"","low",300,"Y","low",423,"STANDARD","europe","FREQUENT_ACCESS","{""sku_id"":""FE6B-A761-8CCC"",""description"":""autoclass archive storage frankfurt dual-region"",""original_region"":""europe-west3""}","27-07-2024","20:38:00","23:25:00","27-07-2024 23:16","Only 2% of Americans now live in counties with high Covid-19 levels - CNN","Just 2% of the United States population -- about 7 million people -- lives in a county where the US Centers for Disease Control and Prevention still recommends universal indoor masking, according to the latest Covid-19 community level data.","Senator","R","Senator John Cornyn (TX)","Senator CORNYN. Mr. Chairman, I would ask for regular order.",2.06564174039594,-1.01901170820506,-0.398073372527237,-1.411109754505,-1.40096449319929,-0.593913231010103,0.874969908830994,-0.776680116060472
48,"a","low",23,"Y","medium",420,"Y","medium",498,"X","high",54,"Z","medium",22,"X","medium",433,"Z","medium",497,"ARCHIVE","north_america","ARCHIVE","{""sku_id"":""D581-7186-3A43"",""description"":""archive storage columbus"",""original_region"":""us-east5""}","21-11-2024","19:12:00","22:52:00","21-11-2024 22:50","'The Gilded Age' reminds us that the Black elite existed and thrived - CNN","The storyline of ""The Gilded Age"" begins less than 20 years after slavery was abolished in the US, and so the creative forces behind the historical series would have been well within their rights to feature a Black family struggling post Reconstruction.","Senator","D","Senator Cory Booker (NJ)","Senator BOOKER [continuing]. Should be transparent. This Committee, sir, is a violation of even the values I have heard you talk about time and time again, the ideals that we should have. What is the rush? What are we trying to hide by not having the documents out front? What is with the rush? What are we hiding by not letting those documents come out? Sir, this Committee is a violation of the values that we, as the Committee, have striven for, transparency. We are rushing through this process in a way that is unnecessary. And I appeal for the motion to at least be voted on.",-0.23777070928034,-1.19483601774333,0.241120703641958,-1.28408019074884,0.330607236850155,-0.404721369888236,-2.55131581558161,0.328631900679055
49,"b","low",373,"Z","high",25,"X","high",335,"X","low",97,"Z","medium",95,"Z","high",68,"Z","low",NA,"NEARLINE","oceania","OCCASIONAL_ACCESS","{""sku_id"":""581D-AFA6-17B6"",""description"":""nearline storage sydney"",""original_region"":""australia-southeast1""}","25-06-2024","15:15:00","17:24:00","25-06-2024 17:19","Bob Saget's family granted permanent injunction to block the release of records - CNN","A Florida judge on Monday blocked the release of certain records related to the death investigation of actor and comedian Bob Saget. ","Senator","R","Senator John Cornyn (TX)","Senator CORNYN. Mr. ChairmanÑÑ",0.457469720399081,0.877123596045072,-1.58205316314967,1.5199830341945,-0.562747289657209,1.48760740647703,-0.502025699912435,1.04199603660692
50,"b","high",271,"X","high",420,"Z","high",5,"Z","medium",68,"Y","low",395,"Z","low",123,"Z","medium",329,"STANDARD","europe","FREQUENT_ACCESS","{""sku_id"":""F886-1E84-F8DB"",""description"":""autoclass nearline storage finland dual-region"",""original_region"":""europe-north1""}","10-02-2024","08:27:00","12:01:00","10-02-2024 11:51","Jane Campion apologizes for 'thoughtless' comment about Venus and Serena Williams - CNN","Director Jane Campion has apologized to tennis stars Venus and Serena Williams, calling a comment she made during her acceptance speech at Sunday night's Critics Choice Awards ""thoughtless."" ","Senator","D","Senator Cory Booker (NJ)","Senator BOOKER. At least let us have a vote because when we wrote you a letter on August 24thÑÑ",0.344697442661136,1.16242463241134,0.169496166261225,1.00219988328927,-0.494383352546172,-0.61393531241441,1.8457458069213,0.0487770701914877
51,"a","low",70,"Z","medium",420,"X","high",104,"Z","medium",402,"Z","",177,"Y","high",313,"X","low",204,"STANDARD","europe","FREQUENT_ACCESS","{""sku_id"":""EA16-97BB-483F"",""description"":""autoclass archive storage berlin"",""original_region"":""europe-west10""}","27-04-2024","11:40:00","13:58:00","27-04-2024 13:49","Rolling Stones announce new 'Sixty' tour  - CNN","The Rolling Stones are still rocking hard.","Chairman","R","Senator Chuck Grassley (IA)","Chairman GRASSLEY. SenatorÑÑ",1.50670031621671,0.958508269537587,0.663110068750413,-0.729190214208949,-0.750160805841453,0.0275260465350619,-2.62105140054426,1.09108039803708
