id,Parch,Ticket,Fare,Cabin,Embarked,ExtraCol1,ExtraCol2,ExtraCol3,ExtraCol4,ExtraCol5,ExtraCol6,ExtraCol7,ExtraCol8,ExtraCol9,ExtraCol10,ExtraCol11,ExtraCol12,ExtraCol13,ExtraCol14,ExtraCol15,Parch_ew_bin,Parch_ew_bin_num,Fare_ew_bin,Fare_ew_bin_num,ExtraCol1_ew_bin,ExtraCol1_ew_bin_num,ExtraCol4_ew_bin,ExtraCol4_ew_bin_num,ExtraCol7_ew_bin,ExtraCol7_ew_bin_num,ExtraCol10_ew_bin,ExtraCol10_ew_bin_num,ExtraCol13_ew_bin,ExtraCol13_ew_bin_num,Fare_smooth_median_bin,Fare_smoothed,ExtraCol1_smooth_median_bin,ExtraCol1_smoothed,ExtraCol2A,ExtraCol2B,ExtraCol2C,ExtraCol2D,Ticket_freq,Cabin_freq,ExtraCol2_freq
81,0,345767,9,B96 B98,S,94,C,unknown,NA,NA,NA,56,NA,medium,8,X,medium,484,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,ExtraCol7_3,3,ExtraCol10_1,1,ExtraCol13_5,5,Fare_2,9,ExtraCol1_5,94,0,0,1,0,1,691,153
82,0,345779,9.5,B96 B98,S,43,D,low,44,NA,low,88,B,high,95,Y,medium,109,X,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_5,5,ExtraCol10_5,5,ExtraCol13_2,2,Fare_2,9.5,ExtraCol1_2,43,0,0,0,1,1,691,155
83,0,330932,7.7875,B96 B98,Q,16,D,low,94,NA,low,9,C,unknown,NA,Y,medium,293,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_5,5,ExtraCol7_1,1,NA,NA,ExtraCol13_3,3,Fare_1,7.7875,ExtraCol1_1,16,0,0,0,1,1,691,155
84,0,113059,47.1,B96 B98,S,83,D,unknown,NA,A,medium,64,NA,unknown,91,NA,high,328,NA,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,ExtraCol7_4,4,ExtraCol10_5,5,ExtraCol13_4,4,Fare_5,47.1,ExtraCol1_5,83,0,0,0,1,1,691,155
85,0,SO/C 14885,10.5,B96 B98,S,62,C,unknown,66,B,medium,15,D,NA,70,X,medium,NA,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_4,4,ExtraCol7_1,1,ExtraCol10_4,4,NA,NA,Fare_2,10.5,ExtraCol1_4,62,0,0,1,0,1,691,153
86,0,3101278,15.85,B96 B98,S,70,A,low,NA,NA,low,23,A,medium,NA,Y,medium,66,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,NA,NA,ExtraCol7_2,2,NA,NA,ExtraCol13_1,1,Fare_3,15.85,ExtraCol1_4,70,1,0,0,0,2,691,441
87,3,W./C. 6608,34.375,B96 B98,S,9,B,medium,NA,B,medium,18,D,NA,NA,Y,medium,380,Z,medium,Parch_3,3,Fare_1,1,ExtraCol1_1,1,NA,NA,ExtraCol7_1,1,NA,NA,ExtraCol13_4,4,Fare_4,34.375,ExtraCol1_1,9,0,1,0,0,4,691,142
88,0,SOTON/OQ 392086,8.05,B96 B98,S,31,A,high,49,NA,NA,54,NA,NA,51,X,medium,97,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_3,3,ExtraCol7_3,3,ExtraCol10_3,3,ExtraCol13_1,1,Fare_2,8.05,ExtraCol1_2,31,1,0,0,0,1,691,441
89,2,19950,263,C23 C25 C27,S,43,B,high,44,A,low,62,C,NA,36,Y,medium,204,NA,low,Parch_2,2,Fare_3,3,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_4,4,ExtraCol10_2,2,ExtraCol13_3,3,Fare_5,263,ExtraCol1_2,43,0,1,0,0,4,4,142
90,0,343275,8.05,B96 B98,S,43,B,high,65,NA,medium,75,A,medium,83,X,low,357,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_4,4,ExtraCol10_5,5,ExtraCol13_4,4,Fare_2,8.05,ExtraCol1_2,43,0,1,0,0,1,691,142
91,0,343276,8.05,B96 B98,S,43,A,high,NA,B,NA,NA,C,unknown,4,Z,high,131,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,NA,NA,ExtraCol10_1,1,ExtraCol13_2,2,Fare_2,8.05,ExtraCol1_2,43,1,0,0,0,1,691,441
92,0,347466,7.8542,B96 B98,S,43,A,low,31,B,NA,93,NA,medium,NA,Z,medium,62,NA,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_2,2,ExtraCol7_5,5,NA,NA,ExtraCol13_1,1,Fare_1,7.8542,ExtraCol1_2,43,1,0,0,0,1,691,441
93,0,W.E.P. 5734,61.175,E31,S,43,C,medium,NA,D,NA,37,C,NA,55,X,medium,337,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_2,2,ExtraCol10_3,3,ExtraCol13_4,4,Fare_5,61.175,ExtraCol1_2,43,0,0,1,0,1,1,153
94,2,C.A. 2315,20.575,B96 B98,S,38,B,high,18,NA,NA,NA,B,high,97,X,medium,140,Y,low,Parch_2,2,Fare_1,1,ExtraCol1_2,2,ExtraCol4_1,1,NA,NA,ExtraCol10_5,5,ExtraCol13_2,2,Fare_3,20.575,ExtraCol1_2,38,0,1,0,0,2,691,142
95,0,364500,7.25,B96 B98,S,89,A,high,NA,NA,high,3,C,NA,99,X,medium,413,X,high,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,ExtraCol7_1,1,ExtraCol10_5,5,ExtraCol13_5,5,Fare_1,7.25,ExtraCol1_5,89,1,0,0,0,1,691,441
96,0,374910,8.05,B96 B98,S,28,B,high,NA,NA,NA,12,C,medium,59,Z,high,449,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_2,2,NA,NA,ExtraCol7_1,1,ExtraCol10_3,3,ExtraCol13_5,5,Fare_2,8.05,ExtraCol1_1,28,0,1,0,0,1,691,142
97,0,PC 17754,34.6542,A5,C,23,D,unknown,95,A,unknown,NA,B,high,42,Z,low,174,Z,NA,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_5,5,NA,NA,ExtraCol10_3,3,ExtraCol13_2,2,Fare_4,34.6542,ExtraCol1_1,23,0,0,0,1,1,1,155
98,1,PC 17759,63.3583,D10 D12,C,68,C,unknown,NA,NA,NA,41,D,unknown,27,X,low,369,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_4,4,NA,NA,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_4,4,Fare_5,63.3583,ExtraCol1_4,68,0,0,1,0,1,1,153
99,1,231919,23,B96 B98,S,43,A,high,39,C,NA,NA,C,unknown,99,Y,high,NA,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_2,2,NA,NA,ExtraCol10_5,5,NA,NA,Fare_4,23,ExtraCol1_2,43,1,0,0,0,2,691,441
100,0,244367,26,B96 B98,S,13,A,high,NA,B,unknown,12,NA,unknown,NA,X,high,464,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_1,1,NA,NA,ExtraCol7_1,1,NA,NA,ExtraCol13_5,5,Fare_4,26,ExtraCol1_1,13,1,0,0,0,2,691,441
101,0,349245,7.8958,B96 B98,S,83,C,high,80,B,NA,26,NA,high,12,Z,medium,122,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_5,5,ExtraCol7_2,2,ExtraCol10_1,1,ExtraCol13_2,2,Fare_2,7.8958,ExtraCol1_5,83,0,0,1,0,1,691,153
102,0,349215,7.8958,B96 B98,S,43,C,high,48,B,low,98,D,NA,50,X,medium,440,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_5,5,ExtraCol10_3,3,ExtraCol13_5,5,Fare_2,7.8958,ExtraCol1_2,43,0,0,1,0,1,691,153
103,1,35281,77.2875,D26,S,80,B,medium,96,NA,unknown,2,B,high,39,X,medium,393,X,high,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_5,5,ExtraCol7_1,1,ExtraCol10_2,2,ExtraCol13_4,4,Fare_5,77.2875,ExtraCol1_5,80,0,1,0,0,2,2,142
104,0,7540,8.6542,B96 B98,S,0,C,low,NA,B,NA,42,C,NA,49,Z,high,156,NA,high,Parch_1,1,Fare_1,1,ExtraCol1_1,1,NA,NA,ExtraCol7_3,3,ExtraCol10_3,3,ExtraCol13_2,2,Fare_2,8.6542,ExtraCol1_1,0,0,0,1,0,1,691,153
105,0,3101276,7.925,B96 B98,S,79,A,medium,70,NA,NA,19,A,unknown,NA,NA,medium,412,X,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_4,4,ExtraCol7_1,1,NA,NA,ExtraCol13_5,5,Fare_2,7.925,ExtraCol1_5,79,1,0,0,0,1,691,441
106,0,349207,7.8958,B96 B98,S,43,A,high,75,C,high,53,B,unknown,26,Y,high,316,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_4,4,Fare_2,7.8958,ExtraCol1_2,43,1,0,0,0,1,691,441
107,0,343120,7.65,B96 B98,S,43,A,unknown,NA,A,unknown,97,C,unknown,NA,Z,medium,334,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_5,5,NA,NA,ExtraCol13_4,4,Fare_1,7.65,ExtraCol1_2,43,1,0,0,0,1,691,441
108,0,312991,7.775,B96 B98,S,66,B,unknown,NA,NA,low,22,D,high,NA,X,medium,189,X,high,Parch_1,1,Fare_1,1,ExtraCol1_4,4,NA,NA,ExtraCol7_2,2,NA,NA,ExtraCol13_2,2,Fare_1,7.775,ExtraCol1_4,66,0,1,0,0,1,691,142
109,0,349249,7.8958,B96 B98,S,43,A,high,58,C,low,37,C,NA,32,X,high,117,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_2,2,ExtraCol10_2,2,ExtraCol13_2,2,Fare_2,7.8958,ExtraCol1_2,43,1,0,0,0,1,691,441
110,0,371110,24.15,B96 B98,Q,43,D,low,NA,NA,unknown,44,NA,medium,0,Y,NA,348,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_3,3,ExtraCol10_1,1,ExtraCol13_4,4,Fare_4,24.15,ExtraCol1_2,43,0,0,0,1,3,691,155
111,0,110465,52,C110,S,43,D,low,11,NA,high,79,B,NA,67,Y,low,26,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,ExtraCol7_4,4,ExtraCol10_4,4,ExtraCol13_1,1,Fare_5,52,ExtraCol1_2,43,0,0,0,1,2,1,155
112,0,2665,14.4542,B96 B98,C,78,A,medium,13,A,low,NA,C,unknown,85,NA,low,174,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_1,1,NA,NA,ExtraCol10_5,5,ExtraCol13_2,2,Fare_3,14.4542,ExtraCol1_5,78,1,0,0,0,2,691,441
113,0,324669,8.05,B96 B98,S,55,A,high,NA,C,unknown,NA,NA,unknown,NA,Z,high,70,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,NA,NA,NA,NA,ExtraCol13_1,1,Fare_2,8.05,ExtraCol1_4,55,1,0,0,0,1,691,441
114,0,4136,9.825,B96 B98,S,45,A,unknown,65,B,NA,48,A,medium,16,Z,medium,0,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_3,3,ExtraCol10_1,1,ExtraCol13_1,1,Fare_2,9.825,ExtraCol1_4,45,1,0,0,0,1,691,441
115,0,2627,14.4583,B96 B98,C,43,A,high,28,C,medium,NA,A,NA,76,X,low,3,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_2,2,NA,NA,ExtraCol10_4,4,ExtraCol13_1,1,Fare_3,14.4583,ExtraCol1_2,43,1,0,0,0,2,691,441
116,0,STON/O 2. 3101294,7.925,B96 B98,S,43,A,high,73,A,medium,0,C,NA,14,Z,high,46,Z,NA,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_1,1,ExtraCol10_1,1,ExtraCol13_1,1,Fare_2,7.925,ExtraCol1_2,43,1,0,0,0,1,691,441
117,0,370369,7.75,B96 B98,Q,3,A,high,69,NA,high,80,D,low,62,X,high,469,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_4,4,ExtraCol7_5,5,ExtraCol10_4,4,ExtraCol13_5,5,Fare_1,7.75,ExtraCol1_1,3,1,0,0,0,1,691,441
118,0,11668,21,B96 B98,S,13,A,medium,NA,NA,low,24,NA,NA,70,Y,medium,385,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_1,1,NA,NA,ExtraCol7_2,2,ExtraCol10_4,4,ExtraCol13_4,4,Fare_3,21,ExtraCol1_1,13,1,0,0,0,2,691,441
119,1,PC 17558,247.5208,B58 B60,C,24,A,high,91,B,medium,NA,D,NA,15,Y,medium,494,Y,NA,Parch_1,1,Fare_3,3,ExtraCol1_2,2,ExtraCol4_5,5,NA,NA,ExtraCol10_1,1,ExtraCol13_5,5,Fare_5,247.5208,ExtraCol1_1,24,1,0,0,0,2,2,441
120,2,347082,31.275,B96 B98,S,11,A,high,88,NA,NA,97,NA,medium,11,Y,high,42,Z,low,Parch_2,2,Fare_1,1,ExtraCol1_1,1,ExtraCol4_5,5,ExtraCol7_5,5,ExtraCol10_1,1,ExtraCol13_1,1,Fare_4,31.275,ExtraCol1_1,11,1,0,0,0,7,691,441
121,0,S.O.C. 14879,73.5,B96 B98,S,43,C,low,NA,C,low,63,C,unknown,7,X,low,498,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_4,4,ExtraCol10_1,1,ExtraCol13_5,5,Fare_5,73.5,ExtraCol1_2,43,0,0,1,0,5,691,153
122,0,A4. 54510,8.05,B96 B98,S,43,A,medium,76,NA,unknown,NA,D,NA,70,Y,low,299,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,NA,NA,ExtraCol10_4,4,ExtraCol13_3,3,Fare_2,8.05,ExtraCol1_2,43,1,0,0,0,1,691,441
123,0,237736,30.0708,B96 B98,C,65,D,high,NA,NA,low,60,NA,high,61,X,medium,397,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_4,4,NA,NA,ExtraCol7_4,4,ExtraCol10_4,4,ExtraCol13_4,4,Fare_4,30.0708,ExtraCol1_4,65,0,0,0,1,2,691,155
124,0,27267,13,E101,S,47,D,medium,40,A,unknown,21,NA,low,11,Z,medium,428,X,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_2,2,ExtraCol10_1,1,ExtraCol13_5,5,Fare_3,13,ExtraCol1_4,47,0,0,0,1,1,3,155
125,1,35281,77.2875,D26,S,85,C,high,NA,D,low,69,C,unknown,50,X,low,131,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,ExtraCol7_4,4,ExtraCol10_3,3,ExtraCol13_2,2,Fare_5,77.2875,ExtraCol1_5,85,0,0,1,0,2,2,153
126,0,2651,11.2417,B96 B98,C,56,A,high,60,A,medium,61,C,NA,79,Y,low,370,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_4,4,ExtraCol10_4,4,ExtraCol13_4,4,Fare_3,11.2417,ExtraCol1_4,56,1,0,0,0,2,691,441
127,0,370372,7.75,B96 B98,Q,7,B,unknown,41,C,low,NA,NA,NA,23,X,high,323,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_3,3,NA,NA,ExtraCol10_2,2,ExtraCol13_4,4,Fare_1,7.75,ExtraCol1_1,7,0,1,0,0,1,691,142
128,0,C 17369,7.1417,B96 B98,S,76,D,low,99,NA,NA,7,B,NA,60,X,medium,206,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_5,5,ExtraCol7_1,1,ExtraCol10_4,4,ExtraCol13_3,3,Fare_1,7.1417,ExtraCol1_5,76,0,0,0,1,1,691,155
129,1,2668,22.3583,F E69,C,57,A,low,17,D,high,64,D,high,29,Y,high,245,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,ExtraCol7_4,4,ExtraCol10_2,2,ExtraCol13_3,3,Fare_4,22.3583,ExtraCol1_4,57,1,0,0,0,2,1,441
130,0,347061,6.975,B96 B98,S,63,A,high,9,NA,low,NA,NA,unknown,NA,Z,medium,104,Z,NA,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_1,1,NA,NA,NA,NA,ExtraCol13_2,2,Fare_1,6.975,ExtraCol1_4,63,1,0,0,0,1,691,441
131,0,349241,7.8958,B96 B98,C,56,A,medium,2,A,high,77,A,NA,NA,Y,medium,92,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,ExtraCol7_4,4,NA,NA,ExtraCol13_1,1,Fare_2,7.8958,ExtraCol1_4,56,1,0,0,0,1,691,441
132,0,SOTON/O.Q. 3101307,7.05,B96 B98,S,55,A,high,81,D,NA,12,B,NA,35,Z,medium,461,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,ExtraCol7_1,1,ExtraCol10_2,2,ExtraCol13_5,5,Fare_1,7.05,ExtraCol1_4,55,1,0,0,0,1,691,441
133,0,A/5. 3337,14.5,B96 B98,S,9,A,low,40,C,medium,53,NA,high,49,Z,medium,365,NA,low,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_3,3,ExtraCol7_3,3,ExtraCol10_3,3,ExtraCol13_4,4,Fare_3,14.5,ExtraCol1_1,9,1,0,0,0,1,691,441
134,0,228414,26,B96 B98,S,55,A,high,43,NA,low,81,B,unknown,20,Y,high,283,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_5,5,ExtraCol10_2,2,ExtraCol13_3,3,Fare_4,26,ExtraCol1_4,55,1,0,0,0,1,691,441
135,0,C.A. 29178,13,B96 B98,S,79,B,unknown,64,C,high,89,NA,medium,39,Z,high,347,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_4,4,ExtraCol7_5,5,ExtraCol10_2,2,ExtraCol13_4,4,Fare_3,13,ExtraCol1_5,79,0,1,0,0,1,691,142
136,0,SC/PARIS 2133,15.0458,B96 B98,C,30,D,high,NA,A,NA,93,NA,NA,62,Y,high,202,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_2,2,NA,NA,ExtraCol7_5,5,ExtraCol10_4,4,ExtraCol13_3,3,Fare_3,15.0458,ExtraCol1_2,30,0,0,0,1,1,691,155
137,2,11752,26.2833,D47,S,43,A,medium,57,C,low,NA,NA,NA,38,Y,high,124,Y,low,Parch_2,2,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,NA,NA,ExtraCol10_2,2,ExtraCol13_2,2,Fare_4,26.2833,ExtraCol1_2,43,1,0,0,0,1,1,441
138,0,113803,53.1,C123,S,3,C,high,5,NA,NA,NA,B,low,NA,Z,low,471,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_1,1,NA,NA,NA,NA,ExtraCol13_5,5,Fare_5,53.1,ExtraCol1_1,3,0,0,1,0,2,2,153
139,0,7534,9.2167,B96 B98,S,34,B,high,NA,B,medium,57,C,NA,NA,Y,medium,494,X,low,Parch_1,1,Fare_1,1,ExtraCol1_2,2,NA,NA,ExtraCol7_3,3,NA,NA,ExtraCol13_5,5,Fare_2,9.2167,ExtraCol1_2,34,0,1,0,0,2,691,142
140,0,PC 17593,79.2,B86,C,43,A,low,NA,NA,low,46,D,NA,13,Z,high,107,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_3,3,ExtraCol10_1,1,ExtraCol13_2,2,Fare_5,79.2,ExtraCol1_2,43,1,0,0,0,2,1,441
141,2,2678,15.2458,B96 B98,C,43,D,high,45,B,unknown,23,NA,medium,NA,X,medium,400,X,low,Parch_2,2,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_2,2,NA,NA,ExtraCol13_5,5,Fare_3,15.2458,ExtraCol1_2,43,0,0,0,1,2,691,155
142,0,347081,7.75,B96 B98,S,21,A,high,16,NA,high,NA,C,low,46,Y,medium,221,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_1,1,NA,NA,ExtraCol10_3,3,ExtraCol13_3,3,Fare_1,7.75,ExtraCol1_1,21,1,0,0,0,1,691,441
143,0,STON/O2. 3101279,15.85,B96 B98,S,43,A,unknown,NA,NA,unknown,14,A,NA,60,Y,low,353,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_1,1,ExtraCol10_4,4,ExtraCol13_4,4,Fare_3,15.85,ExtraCol1_2,43,1,0,0,0,2,691,441
144,0,365222,6.75,B96 B98,Q,43,A,high,33,D,medium,NA,A,unknown,73,X,low,54,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_2,2,NA,NA,ExtraCol10_4,4,ExtraCol13_1,1,Fare_1,6.75,ExtraCol1_2,43,1,0,0,0,1,691,441
145,0,231945,11.5,B96 B98,S,99,D,medium,27,NA,NA,NA,NA,low,NA,Z,high,239,X,high,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_2,2,NA,NA,NA,NA,ExtraCol13_3,3,Fare_3,11.5,ExtraCol1_5,99,0,0,0,1,1,691,155
146,1,C.A. 33112,36.75,B96 B98,S,85,A,unknown,29,A,NA,NA,A,NA,97,X,low,62,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_2,2,NA,NA,ExtraCol10_5,5,ExtraCol13_1,1,Fare_4,36.75,ExtraCol1_5,85,1,0,0,0,2,691,441
147,0,350043,7.7958,B96 B98,S,3,A,high,72,A,low,10,NA,low,42,X,medium,407,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_4,4,ExtraCol7_1,1,ExtraCol10_3,3,ExtraCol13_5,5,Fare_1,7.7958,ExtraCol1_1,3,1,0,0,0,1,691,441
148,2,W./C. 6608,34.375,B96 B98,S,23,C,high,10,B,medium,26,B,NA,88,X,medium,199,Y,high,Parch_2,2,Fare_1,1,ExtraCol1_2,2,ExtraCol4_1,1,ExtraCol7_2,2,ExtraCol10_5,5,ExtraCol13_2,2,Fare_4,34.375,ExtraCol1_1,23,0,0,1,0,4,691,153
149,2,230080,26,F2,S,43,D,unknown,30,D,unknown,NA,D,high,41,Z,high,131,Y,medium,Parch_2,2,Fare_1,1,ExtraCol1_3,3,ExtraCol4_2,2,NA,NA,ExtraCol10_3,3,ExtraCol13_2,2,Fare_4,26,ExtraCol1_2,43,0,0,0,1,3,3,155
150,0,244310,13,B96 B98,S,43,A,low,46,B,medium,NA,NA,low,40,X,high,349,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,NA,NA,ExtraCol10_3,3,ExtraCol13_4,4,Fare_3,13,ExtraCol1_2,43,1,0,0,0,1,691,441
151,0,S.O.P. 1166,12.525,B96 B98,S,85,D,high,54,NA,unknown,44,B,high,60,X,medium,477,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_3,3,ExtraCol7_3,3,ExtraCol10_4,4,ExtraCol13_5,5,Fare_3,12.525,ExtraCol1_5,85,0,0,0,1,1,691,155
152,0,113776,66.6,C2,S,28,C,medium,88,B,medium,4,C,NA,19,Z,low,169,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_5,5,ExtraCol7_1,1,ExtraCol10_1,1,ExtraCol13_2,2,Fare_5,66.6,ExtraCol1_1,28,0,0,1,0,2,2,153
153,0,A.5. 11206,8.05,B96 B98,S,91,D,unknown,NA,NA,medium,1,A,high,60,X,NA,358,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,ExtraCol7_1,1,ExtraCol10_4,4,ExtraCol13_4,4,Fare_2,8.05,ExtraCol1_5,91,0,0,0,1,1,691,155
154,2,A/5. 851,14.5,B96 B98,S,29,A,low,NA,NA,NA,NA,D,unknown,NA,X,high,344,X,medium,Parch_2,2,Fare_1,1,ExtraCol1_2,2,NA,NA,NA,NA,NA,NA,ExtraCol13_4,4,Fare_3,14.5,ExtraCol1_2,29,1,0,0,0,1,691,441
155,0,Fa 265302,7.3125,B96 B98,S,43,D,unknown,53,NA,NA,44,C,NA,NA,X,medium,244,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_3,3,NA,NA,ExtraCol13_3,3,Fare_1,7.3125,ExtraCol1_2,43,0,0,0,1,1,691,155
156,1,PC 17597,61.3792,B96 B98,C,66,C,low,2,A,NA,7,C,unknown,7,Y,medium,402,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_1,1,ExtraCol7_1,1,ExtraCol10_1,1,ExtraCol13_5,5,Fare_5,61.3792,ExtraCol1_4,66,0,0,1,0,1,691,153
157,0,35851,7.7333,B96 B98,Q,12,A,low,61,D,low,83,NA,low,69,X,high,63,NA,medium,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_4,4,ExtraCol7_5,5,ExtraCol10_4,4,ExtraCol13_1,1,Fare_1,7.7333,ExtraCol1_1,12,1,0,0,0,1,691,441
158,0,SOTON/OQ 392090,8.05,B96 B98,S,55,A,high,15,D,medium,NA,D,low,3,Z,medium,438,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,NA,NA,ExtraCol10_1,1,ExtraCol13_5,5,Fare_2,8.05,ExtraCol1_4,55,1,0,0,0,1,691,441
159,0,315037,8.6625,B96 B98,S,50,A,high,7,A,high,34,D,medium,10,X,NA,202,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,ExtraCol7_2,2,ExtraCol10_1,1,ExtraCol13_3,3,Fare_2,8.6625,ExtraCol1_4,50,1,0,0,0,1,691,441
160,2,CA. 2343,69.55,B96 B98,S,78,B,unknown,67,C,NA,45,A,medium,28,Y,medium,22,X,medium,Parch_2,2,Fare_1,1,ExtraCol1_4,4,ExtraCol4_4,4,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_1,1,Fare_5,69.55,ExtraCol1_5,78,0,1,0,0,7,691,142
161,1,371362,16.1,B96 B98,S,99,C,high,NA,D,unknown,NA,C,low,NA,X,high,NA,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,NA,NA,NA,NA,NA,NA,Fare_3,16.1,ExtraCol1_5,99,0,0,1,0,1,691,153
162,0,C.A. 33595,15.75,B96 B98,S,43,A,low,NA,NA,NA,93,NA,medium,0,X,medium,386,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_5,5,ExtraCol10_1,1,ExtraCol13_4,4,Fare_3,15.75,ExtraCol1_2,43,1,0,0,0,1,691,441
